key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
4016,"","",0,89,0,1,1,17,0,False,False,False,False,False,False,False,True,True,200,0,True,False,0,28,False,0,False,0,False,0,0,0,False,False,0
4017,"","",0,89,0,1,1,17,0,False,False,False,False,False,False,False,False,False,200,0,True,False,0,28,False,0,False,0,False,0,0,0,False,False,0
4018,"","",0,89,0,1,1,17,0,False,False,False,False,False,False,False,False,False,200,0,True,False,0,28,False,0,False,0,False,0,0,0,False,False,0
4019,"鎖鏈生死戰","被選為鎖鏈生死戰的對手，首次遭受選擇方的攻擊時，所受傷害大幅降低。若直到效果結束都從未受到過選擇方的攻擊，則會陷入無法戰鬥狀態",214132,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,True,-90,0,False,0,False,0,False,0,0,0,False,False,0
4020,"爆彈領域","身體上附著了爆彈王產生的可燃物，效果結束時陷入無法戰鬥狀態。<hex:02100103>該狀態會在接觸魔炎引發爆炸後解除",214133,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4021,"興奮劑","興奮劑使得野蠻爆彈的力量得到了強化，攻擊所造成的傷害提高",214134,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,199,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
4022,"興奮劑［強］","使用興奮劑後，野蠻爆彈的力量得到了進一步強化，攻擊所造成的傷害隨累積的檔數提高",218917,0,3,1,1,16,0,False,False,False,False,False,False,False,True,True,199,0,False,False,20,0,False,0,False,0,False,0,0,0,False,False,0
4023,"興奮劑［極］","使用興奮劑後，野蠻爆彈的力量得到了飛躍性強化",214135,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,0,False,False,25,26,False,0,False,0,False,0,0,0,False,False,0
4024,"","",0,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,True,False,0,28,False,0,False,0,False,0,0,0,False,False,0
4025,"","",0,89,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,True,False,0,28,False,0,False,0,False,0,0,0,False,False,0
4026,"","",0,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,True,False,0,28,False,0,False,0,False,0,0,0,False,False,0
4027,"","",0,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,True,False,0,28,False,0,False,0,False,0,0,0,False,False,0
4028,"","",0,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,True,False,0,0,False,0,False,0,True,0,0,0,False,False,0
4029,"左轉向準備","準備在連續攻擊中向左轉向",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4030,"右轉向準備","準備在連續攻擊中向右轉向",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4031,"左轉向準備","準備在連續攻擊中向左轉向",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4032,"右轉向準備","準備在連續攻擊中向右轉向",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4033,"鼓勁","收到了西托加的鼓勁，幹勁十足",214207,0,0,1,1,16,781,False,False,False,False,False,False,False,True,True,200,0,False,False,100,0,True,0,False,0,False,0,0,0,False,False,0
4034,"牢固的防禦","被牢固的魔法障壁保護著",214201,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,199,0,False,False,-80,0,False,0,False,0,False,0,0,0,False,False,0
4035,"龜裂的防禦","被龜裂的魔法障壁保護著",214202,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4036,"右側裂痕","魔法障壁出現裂痕，從右側襲來的傷害大幅提高",214203,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,-99,0,True,0,False,0,False,0,0,0,False,False,0
4037,"左側裂痕","魔法障壁出現裂痕，從左側襲來的傷害大幅提高",214204,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,-99,0,True,0,False,0,False,0,0,0,False,False,0
4038,"前方裂痕","魔法障壁出現裂痕，從正面襲來的傷害大幅提高",214205,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,-99,0,True,0,False,0,False,0,0,0,False,False,0
4039,"後方裂痕","魔法障壁出現裂痕，從背面襲來的傷害大幅提高",214206,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,-99,0,True,0,False,0,False,0,0,0,False,False,0
4040,"天星交錯","抵消一定傷害",213250,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,30,0,False,False,100,0,False,0,False,0,False,0,12,0,False,False,0
4041,"太陽神之衡（抽卡）","抽取了奧秘卡「太陽神之衡」",213229,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4042,"世界樹之幹（抽卡）","抽取了奧秘卡「世界樹之幹」",213230,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4043,"放浪神之箭（抽卡）","抽取了奧秘卡「放浪神之箭」",213231,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4044,"戰爭神之槍（抽卡）","抽取了奧秘卡「戰爭神之槍」",213232,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4045,"河流神之瓶（抽卡）","抽取了奧秘卡「河流神之瓶」",213233,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4046,"建築神之塔（抽卡）","抽取了奧秘卡「建築神之塔」",213234,0,0,1,1,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4047,"被投影","被佐拉加的意志投影，接觸特定乙太後，肉體會不受控制地發動佐拉加的攻擊",214214,0,0,1,2,17,710,False,False,False,False,False,False,False,False,False,240,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4048,"貓生九命：二連","記憶了二連尖甲",214195,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4049,"貓生九命：四連","記憶了四連尖甲",214196,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4050,"貓生九命：右","記憶了向右的移動",214197,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4051,"貓生九命：左","記憶了向左的移動",214198,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4052,"貓生九命：四重","記憶了四重利爪",214200,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4053,"貓生九命：雙重","記憶了雙重利爪",214199,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4054,"","",217322,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4055,"","",211052,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4056,"","",211001,0,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4057,"","",217321,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4058,"","",217323,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4059,"","",217325,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4060,"","",217327,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4061,"","",217324,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4062,"","",217326,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4063,"","",217328,152,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,True,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4064,"語速飛快","拿出了真本事，語速變得飛快",215008,0,0,0,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4065,"絕對睡眠","在祭器之力的影響下陷入深度睡眠",215013,0,0,1,2,17,3,True,True,True,True,False,True,False,True,True,240,0,False,False,-10,0,False,0,False,0,False,0,3,0,False,False,0
4066,"絕對睡眠","在祭器之力的影響下陷入深度睡眠",215013,0,0,1,2,17,3,True,True,True,True,False,True,False,True,True,240,0,False,False,-10,0,False,0,False,0,False,0,3,0,False,False,0
4067,"抗睡眠","在特恩托瓦的防禦壁的保護下免於睡魔侵擾",214834,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,250,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4068,"出血","無屬性持續傷害，體力逐漸流失",217121,0,8,1,2,17,0,False,False,False,False,False,False,False,False,False,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,0
4069,"","",212512,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,250,0,True,False,0,4,True,0,False,0,False,0,0,0,False,False,0
4070,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4071,"正極磁力","身上帶有正極磁力",215663,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4072,"負極磁力","身上帶有負極磁力",215664,89,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4073,"預報修正：熱浪","將暴雪預報修正為熱浪預報，特定行動後發動火屬性魔法",214217,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4074,"預報修正：暴雪","將暴風預報修正為暴雪預報，特定行動後發動冰屬性魔法",214220,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4075,"預報修正：雷波","將熱浪預報修正為雷波預報，特定行動後發動雷屬性魔法",214218,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4076,"預報修正：暴風","將雷波預報修正為暴風預報，特定行動後發動風屬性魔法",214219,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4077,"","",213751,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4078,"","",213752,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4079,"","",213753,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4080,"","",213754,132,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4081,"","",0,133,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4082,"","",0,133,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4083,"","",0,133,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4084,"","",0,133,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4085,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4086,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4087,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4088,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4089,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4090,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4091,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4092,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4093,"","",0,134,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,2,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4094,"祖靈降臨","祖靈之魂降臨",213776,0,0,196,1,16,696,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,True,0,False,0,False,0,6,0,False,False,0
4095,"蛇行","下次發動戰技造成的傷害提高",214991,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,True,0,False,0,False,0,6,0,False,False,0
4096,"蛇鱗","無法自由活動，但受到攻擊的傷害減少，同時不受能通過淨化解除的異常狀態以及擊退、吸引的效果影響",214992,0,0,196,1,16,0,True,False,False,False,False,False,False,False,False,0,2,False,False,39186,36,True,0,False,0,False,0,27,24,False,True,0
4097,"蛇鱗甲","抵消一定傷害",214993,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,0
4098,"蛇血","蛇鱗擊變為血氣蛇鱗擊",214994,0,0,196,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4099,"毒烈","受到施加此狀態的玩家攻擊時所受傷害增加",214995,0,0,196,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,0
4100,"乙太色調","可以發動綠色或純黃色魔法",213801,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4101,"乙太色調II","可以發動藍色或品紅色魔法",213802,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4102,"減色混合","調色魔法的性質發生變化",214996,0,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4103,"莫古力標識","可以發動莫古力激流",214713,157,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4104,"馬蒂恩標識","可以發動馬蒂恩懲罰",214714,157,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4105,"絨球彩繪","可以發動絨球構想",214701,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4106,"翅膀彩繪","可以發動翅膀構想",214702,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4107,"獸爪彩繪","可以發動獸爪構想",214703,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4108,"尖牙彩繪","可以發動尖牙構想",214704,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4109,"絨球構想","發動攻擊所造成的傷害及自身發動的體力恢復效果提高",214705,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,20,0,True,0,False,0,False,0,0,0,False,False,0
4110,"翅膀構想","魔法的詠唱時間和複唱時間縮短，同時移動速度提高",214706,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,18,True,0,False,0,False,0,6,0,False,False,0
4111,"獸爪構想","受到攻擊的傷害增加，同時自身所受的體力恢復效果降低",214707,0,0,197,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,0
4112,"尖牙構想","體力逐漸減少",214708,0,0,197,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,5,False,0,0,0,False,False,0
4113,"速塗","移動速度提高",213807,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,18,True,0,False,0,False,0,6,0,False,False,0
4114,"坦培拉塗層","抵消一定傷害",213809,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,0
4115,"油性坦培拉塗層","抵消一定傷害",213810,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,0
4116,"胖胖之牆","產生胖胖之牆",214997,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4117,"胖胖之壁","減輕所受到的傷害，同時自身所受的體力恢復效果提高",214998,0,0,197,1,16,0,False,False,False,False,False,False,False,False,True,0,0,False,False,-10,0,True,0,False,0,False,0,0,0,False,False,0
4118,"天星稜光預備","可以發動天星稜光",213806,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4119,"天星稜光","體力會隨時間逐漸恢復",213812,0,0,197,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,0
4120,"猛襲","攻擊所造成的傷害提高",213774,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,0
4121,"疾速","戰技的複唱時間縮短",213775,0,0,196,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,100,0,True,0,False,0,False,0,12,0,False,False,0
4122,"災禍之炎","被豔翼蛇鳥的火焰持續燒灼，體力逐漸流失，受到攻擊的傷害增加<hex:02100103>該狀態只有打倒豔翼蛇鳥才會消失",214221,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,100,0,False,0,False,6,False,0,0,0,False,False,0
4123,"吸血攻擊","攻擊附帶吸收體力的效果",214216,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,25,0,False,0,False,0,False,0,0,0,False,False,0
4124,"絨球素描","可以發動絨球彩繪",214709,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4125,"翅膀素描","可以發動翅膀彩繪",214710,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4126,"獸爪素描","可以發動獸爪彩繪",214711,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4127,"尖牙素描","可以發動尖牙彩繪",214712,155,0,197,1,16,0,False,False,False,False,False,False,False,True,True,0,2,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4128,"擬態","在祭器之力下擬態成了其他人",214215,69,0,1,1,16,0,False,False,False,False,True,False,False,True,True,100,0,False,False,0,2,False,0,False,0,False,0,0,0,False,False,0
4129,"金曦之決意","在烏克·拉瑪特決意的激勵下超越了極限",214131,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,200,0,True,0,False,0,False,0,0,0,False,False,0
4130,"空間掌控：制動","受到絕對君權的影響，效果時間結束時若處於移動狀態，將發生爆炸",214130,0,0,1,2,17,24,False,False,False,False,False,False,False,False,False,200,0,False,False,6234,0,False,0,False,0,False,0,23,0,False,False,0
4131,"","",0,0,0,1,2,0,0,False,False,False,False,False,False,False,False,True,200,0,True,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4132,"擊倒","被擊倒在地，無法移動或發動技能",215044,0,0,1,2,3,0,True,False,True,False,False,False,False,False,False,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,0
4133,"加速","自動攻擊間隔縮短，同時戰技與魔法的詠唱及複唱時間也會縮短",215008,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-15,0,False,0,False,0,False,0,0,0,False,False,0
4134,"厭忌劍技","擺出影響下次攻擊的特殊架勢",218214,0,8,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4135,"●攻撃回想","●直前に実行した攻撃を思い出し、記憶している狀態。",0,0,8,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,27,False,0,False,0,False,0,0,0,False,False,0
4136,"乙太積蓄","身體積蓄屬性乙太，於攻擊後釋放",214226,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4137,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4138,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4139,"靈體化","變成可以穿過障礙物的靈體，遭受特定攻擊時所受傷害大幅提高",215797,89,0,1,1,16,773,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,True,0,False,0,True,0,0,0,False,False,0
4140,"逐漸升溫","逐漸變熱，效果結束時會陷入熱病狀態",215459,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,23,0,False,False,0
4141,"熱能支配：熱","受熱能支配影響，身體逐漸升溫，效果結束時會陷入熱病狀態",215459,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,23,0,False,False,0
4142,"熱能支配：冷","受熱能支配影響，身體逐漸降溫，效果結束時會陷入冷卻狀態",215238,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4143,"可愛小甜心","蜂蜂小甜心散發著迷人的魅力",214222,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4144,"加速度炸彈","身上附著有加速度炸彈，效果時間結束時如未停止行動則會爆炸",215727,0,0,1,2,17,24,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4145,"黑化小甜心","蜂蜂小甜心暴露出了本性",214223,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4146,"","",0,0,0,1,2,0,692,False,False,False,False,False,False,False,True,True,0,0,True,False,0,1,True,0,False,0,False,0,0,0,False,False,0
4147,"近處怒刺","憤怒使自身造成的傷害提高，毫不留情地持續攻擊近處的玩家",214155,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4148,"遠處怒刺","憤怒使自身造成的傷害提高，毫不留情地持續攻擊遠處的玩家",214155,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4149,"持續傷害","無屬性持續傷害，體力逐漸流失",219941,0,16,1,2,17,0,False,False,False,False,False,False,False,False,False,100,0,False,False,10,0,False,0,False,6,False,0,0,0,False,False,0
4150,"凍結","身體被凍結無法行動，體力逐漸流失",215637,0,0,1,2,17,18,True,False,True,False,False,False,False,False,False,100,0,False,False,50,0,False,0,False,6,False,0,32,0,False,False,0
4151,"轉向準備：左","下次攻擊對左側發動",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4152,"轉向準備：右","下次攻擊對右側發動",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4153,"轉向準備：前","下次攻擊對前方發動",215424,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4154,"轉向準備：後","下次攻擊對後方發動",215423,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4155,"轉向準備：左","下次攻擊對左側發動",215426,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4156,"轉向準備：右","下次攻擊對右側發動",215425,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4157,"無盡光之鎖","被無盡光之鎖束縛。效果時間結束時會陷入無盡光的詛咒狀態。",214227,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4158,"無盡光的詛咒","無盡光的詛咒發動。<hex:02100103>如果與被鎖鏈束縛的玩家靠得太近，會對周圍造成無屬性傷害。",214228,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,198,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4159,"重光之兆","成為目標。效果時間結束時會發動光爆。",214229,0,0,1,2,17,809,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4160,"巫女的戒律【光】","受到光之巫女戒律。來自特定目標的受到傷害會增加。",214230,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4161,"巫女的戒律【暗】","受到暗之巫女戒律。來自特定目標的受到傷害會增加。",214231,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,0
4162,"物理受傷加重","受到物理攻擊的傷害增加",215053,36,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,0
4163,"眩暈","無法做出任何行動",215004,0,0,1,2,3,2,True,False,True,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
4164,"光屬性耐性大幅降低","對抗光屬性的耐性有顯著降低",214232,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,0
